SOCKS4,SOCKS5,HTTP,HTTPS
193.106.231.145:4145,,,
193.107.169.222:5678,,,
193.110.115.220:5678,,,
193.112.118.89:38888,,,
193.150.78.3:5678,,,
193.151.118.207:39049,,,
193.151.164.51:5678,,,
193.151.197.122:3629,,,
193.151.240.231:5678,,,
193.158.12.138:4153,,,
193.162.105.112:5678,,,
193.163.116.27:1080,,,
193.163.116.30:1080,,,
193.168.189.67:4145,,,
193.176.214.10:5678,,,
193.193.240.34:48785,,,
193.193.240.36:48785,,,
193.193.240.37:48785,,,
193.193.250.30:5678,,,
193.200.151.69:32777,,,
193.238.134.188:4145,,,
193.239.101.47:44712,,,
194.8.130.36:4153,,,
194.9.36.59:5678,,,
194.12.124.188:3629,,,
194.28.56.180:3629,,,
194.28.91.10:5678,,,
194.30.1.194:5678,,,
194.38.3.242:5678,,,
194.44.38.111:5678,,,
194.44.78.85:5678,,,
194.44.193.135:5678,,,
194.44.230.51:1080,,,
194.44.243.186:45529,,,
194.44.255.9:4145,,,
194.49.71.208:5678,,,
194.60.242.127:4153,,,
194.61.91.131:3629,,,
194.107.230.242:5678,,,
194.135.15.6:40040,,,
194.135.151.33:3629,,,
194.152.134.35:5678,,,
194.169.164.14:34334,,,
194.183.174.14:3629,,,
194.190.93.136:34480,,,
194.208.13.7:5678,,,
194.213.43.166:59316,,,
194.228.84.10:4145,,,
194.228.129.189:56211,,,
194.242.98.228:3629,,,
195.9.89.66:3629,,,
195.9.89.68:3629,,,
195.9.89.69:3629,,,
195.9.89.70:3629,,,
195.20.194.77:5678,,,
195.22.221.210:4145,,,
195.22.231.106:5678,,,
195.22.253.234:4145,,,
195.22.253.238:4145,,,
195.24.61.7:51544,,,
195.28.14.51:1080,,,
195.29.155.98:58617,,,
195.29.217.126:5678,,,
195.34.242.131:4145,,,
195.38.162.78:3629,,,
195.39.243.198:3629,,,
195.39.249.178:5678,,,
195.54.42.76:3629,,,
195.67.3.91:4153,,,
195.68.235.96:4153,,,
195.69.231.254:5678,,,
195.78.100.162:3629,,,
195.78.100.186:3629,,,
195.78.112.235:39401,,,
195.81.66.4:5678,,,
195.81.112.162:4145,,,
195.88.179.219:4153,,,
195.128.141.1:4153,,,
195.133.222.66:5678,,,
195.138.162.199:5678,,,
195.158.106.190:4145,,,
195.158.109.248:61531,,,
195.158.233.67:5678,,,
195.162.81.91:34862,,,
195.168.91.238:4153,,,
195.175.42.18:4153,,,
195.175.73.214:5678,,,
195.184.221.54:5678,,,
195.189.248.212:3629,,,
195.205.33.237:5678,,,
195.205.226.146:5678,,,
195.210.172.43:58350,,,
195.210.172.46:58350,,,
195.211.84.188:4145,,,
195.214.222.201:5678,,,
195.222.104.157:41982,,,
195.222.107.85:4153,,,
195.222.173.102:3629,,,
195.225.48.113:55774,,,
195.225.48.177:55774,,,
195.225.48.193:55774,,,
195.225.49.131:55774,,,
195.225.49.137:55774,,,
195.226.105.219:4153,,,
195.228.65.164:5678,,,
195.228.123.142:4153,,,
195.230.141.73:5678,,,
195.234.215.26:38629,,,
195.234.215.81:38629,,,
195.238.71.50:53034,,,
195.242.138.20:5678,,,
196.0.28.4:5678,,,
196.0.39.50:5678,,,
196.0.111.186:46048,,,
196.0.111.194:48009,,,
196.2.8.102:5678,,,
196.2.10.16:5678,,,
196.2.13.60:44158,,,
196.2.15.106:5678,,,
196.3.97.71:5678,,,
196.3.99.197:4145,,,
196.3.100.45:4145,,,
196.11.83.54:5678,,,
196.15.133.33:5678,,,
196.15.168.146:57968,,,
196.22.60.14:5678,,,
196.22.221.97:49178,,,
196.25.0.102:5678,,,
196.25.30.190:4153,,,
196.25.165.78:5678,,,
196.27.107.231:55760,,,
196.28.234.66:1080,,,
196.32.236.141:5678,,,
196.32.236.146:5678,,,
196.40.117.114:5678,,,
196.41.45.170:5678,,,
196.41.46.242:5678,,,
196.41.102.130:60216,,,
196.44.182.74:1080,,,
196.44.186.202:5678,,,
196.50.7.11:4153,,,
196.175.250.205:1080,,,
196.175.251.17:1080,,,
196.192.181.235:4153,,,
196.192.185.2:5678,,,
196.192.185.121:5678,,,
196.202.209.127:5678,,,
196.202.210.109:5678,,,
196.213.184.11:5678,,,
196.218.156.89:5678,,,
196.218.170.172:5678,,,
196.221.144.208:5678,,,
196.223.244.194:5678,,,
196.250.39.65:5678,,,
197.155.81.134:5678,,,
197.156.240.66:5678,,,
197.157.139.254:5678,,,
197.157.219.169:4145,,,
197.159.0.214:48506,,,
197.159.195.188:5678,,,
197.210.126.82:5678,,,
197.210.181.220:52565,,,
197.211.12.94:5678,,,
197.211.24.206:5678,,,
197.211.55.42:5678,,,
197.211.245.208:5678,,,
197.214.10.30:5678,,,
197.215.217.230:5678,,,
197.221.90.54:56810,,,
197.221.158.186:1080,,,
197.231.196.44:37765,,,
197.231.198.172:37765,,,
197.232.21.22:58253,,,
197.232.43.224:1080,,,
197.232.47.102:52567,,,
197.232.253.210:5678,,,
197.234.13.26:4145,,,
197.234.13.53:4145,,,
197.234.13.58:4145,,,
197.234.13.64:4145,,,
197.234.13.68:4145,,,
197.234.13.79:4145,,,
197.234.13.82:4145,,,
197.234.13.89:4145,,,
197.235.12.130:4145,,,
197.242.203.246:4153,,,
197.242.205.65:4153,,,
197.248.28.17:10801,,,
197.248.196.90:5678,,,
197.248.249.147:5678,,,
197.251.254.104:4153,,,
197.254.7.86:4145,,,
197.254.11.102:5678,,,
197.254.108.10:5678,,,
197.255.253.33:5678,,,
197.255.254.153:5678,,,
198.8.94.170:39074,,,
198.8.94.170:4145,,,
198.50.156.207:5678,,,
198.89.91.42:5678,,,
199.85.83.83:5678,,,
199.87.94.49:5678,,,
199.120.67.154:1080,,,
199.247.80.129:4153,,,
200.1.183.140:5678,,,
200.3.173.140:5678,,,
200.5.203.58:56142,,,
200.5.251.4:4153,,,
200.6.169.250:31246,,,
200.6.169.251:31246,,,
200.6.175.10:59341,,,
200.7.118.10:61441,,,
200.7.120.98:61441,,,
200.10.73.210:5678,,,
200.11.136.81:5678,,,
200.11.140.62:5678,,,
200.24.157.33:5678,,,
200.24.255.93:49271,,,
200.25.254.141:5678,,,
200.27.110.29:57702,,,
200.29.106.12:5678,,,
200.29.120.4:5678,,,
200.29.176.174:4145,,,
200.32.105.86:4153,,,
200.33.152.207:47926,,,
200.35.187.219:5678,,,
200.39.146.142:5678,,,
200.41.176.245:5678,,,
200.41.182.243:4145,,,
200.43.231.4:4153,,,
200.43.231.9:4153,,,
200.44.166.246:5678,,,
200.44.171.251:5678,,,
200.46.191.130:5678,,,
200.46.203.42:5678,,,
200.48.129.124:31246,,,
200.49.37.178:4153,,,
200.49.112.61:34424,,,
200.49.112.133:34424,,,
200.49.112.254:34424,,,
200.52.144.170:33865,,,
200.54.55.10:5678,,,
200.54.104.219:5678,,,
200.54.247.98:5678,,,
200.54.248.107:5678,,,
200.55.249.156:4153,,,
200.58.76.160:5678,,,
200.58.181.218:4153,,,
200.58.250.111:5678,,,
200.59.239.100:4153,,,
200.60.118.75:5678,,,
200.61.26.43:5678,,,
200.61.26.81:5678,,,
200.61.26.82:5678,,,
200.61.26.84:5678,,,
200.61.26.88:5678,,,
200.61.26.89:5678,,,
200.61.26.117:5678,,,
200.61.26.118:5678,,,
200.61.26.119:5678,,,
200.61.26.123:5678,,,
200.61.26.195:5678,,,
200.66.69.26:31337,,,
200.69.70.56:5678,,,
200.69.79.170:5678,,,
200.69.80.242:5678,,,
200.69.197.1:4153,,,
200.69.197.65:4153,,,
200.71.49.160:5678,,,
200.73.180.175:5678,,,
200.73.181.218:4153,,,
200.80.227.234:4145,,,
200.83.12.252:4153,,,
200.85.95.234:4153,,,
200.85.137.42:4153,,,
200.85.137.44:4153,,,
200.85.137.54:4153,,,
200.85.137.223:4153,,,
200.85.169.18:50577,,,
200.89.129.233:38863,,,
200.102.104.30:4145,,,
200.105.69.250:4153,,,
200.105.107.5:4153,,,
200.105.149.186:5678,,,
200.105.166.26:5678,,,
200.105.166.30:5678,,,
200.105.192.6:5678,,,
200.105.253.159:8291,,,
200.106.202.195:5678,,,
200.107.99.11:5678,,,
200.108.33.158:5678,,,
200.108.196.108:4145,,,
200.109.65.110:4153,,,
200.111.199.18:5678,,,
200.115.157.210:4145,,,
200.115.157.211:4145,,,
200.116.198.140:37092,,,
200.116.198.150:5678,,,
200.116.198.160:58927,,,
200.116.198.164:35683,,,
200.116.198.177:32072,,,
200.119.114.45:5678,,,
200.124.80.18:1080,,,
200.125.44.242:4145,,,
200.125.171.222:1080,,,
200.127.103.100:5678,,,
200.148.135.130:4153,,,
200.149.32.34:5678,,,
200.149.244.202:4145,,,
200.167.187.242:5678,,,
200.170.145.9:5678,,,
200.170.152.121:5678,,,
200.181.87.139:5678,,,
200.192.97.5:5678,,,
200.195.85.142:35938,,,
200.199.8.113:35938,,,
200.199.8.116:35938,,,
200.199.8.118:35938,,,
200.199.227.42:4153,,,
200.201.129.158:5678,,,
200.212.2.70:61283,,,
200.212.2.73:61283,,,
200.215.248.9:5678,,,
200.215.248.10:5678,,,
200.215.248.11:5678,,,
200.217.66.201:5678,,,
200.218.242.53:4153,,,
200.218.242.89:4153,,,
200.218.242.97:4153,,,
200.218.242.213:4153,,,
200.218.247.245:5678,,,
200.225.140.130:36564,,,
200.229.81.61:5678,,,
201.13.147.161:5678,,,
201.17.17.154:5678,,,
201.18.144.234:5678,,,
201.20.84.157:5678,,,
201.28.87.42:4145,,,
201.28.87.43:4145,,,
201.32.173.218:5678,,,
201.33.161.234:4153,,,
201.33.161.235:4153,,,
201.33.161.236:4153,,,
201.33.161.237:4153,,,
201.33.170.122:5678,,,
201.33.192.19:5678,,,
201.40.55.254:4145,,,
201.46.24.10:5678,,,
201.46.29.115:5678,,,
201.46.101.197:5678,,,
201.48.29.98:5678,,,
201.48.29.104:5678,,,
201.48.29.106:5678,,,
201.48.29.109:5678,,,
201.48.62.65:4145,,,
201.77.113.9:5678,,,
201.77.165.253:5678,,,
201.91.83.43:3629,,,
201.93.159.234:4145,,,
201.131.214.55:5678,,,
201.131.214.63:5678,,,
201.131.214.71:5678,,,
201.131.215.41:5678,,,
201.131.215.224:5678,,,
201.139.126.118:1080,,,
201.144.8.114:5678,,,
201.144.20.231:5678,,,
201.159.101.58:31337,,,
201.159.103.97:31337,,,
201.168.211.45:5678,,,
201.168.211.50:5678,,,
201.174.107.136:5678,,,
201.182.219.4:5678,,,
201.184.75.210:4145,,,
201.184.152.138:44742,,,
201.184.230.34:5678,,,
201.184.239.74:5678,,,
201.187.102.73:5678,,,
201.199.92.12:4153,,,
201.204.47.66:5678,,,
201.206.141.102:6969,,,
201.217.51.9:4145,,,
201.217.55.97:43110,,,
201.217.158.236:5678,,,
201.218.109.74:5678,,,
201.219.156.18:5678,,,
201.219.217.70:31337,,,
201.220.85.22:5678,,,
201.220.128.85:3000,,,
201.220.128.88:3000,,,
201.220.128.90:3000,,,
201.220.128.93:3000,,,
201.220.128.94:3000,,,
201.221.4.126:5678,,,
201.221.128.154:5678,,,
201.221.128.234:5678,,,
201.221.129.134:5678,,,
201.221.133.122:5678,,,
201.221.134.74:5678,,,
201.221.134.202:5678,,,
201.221.157.162:5678,,,
201.222.81.33:5678,,,
201.236.203.180:4153,,,
201.236.255.97:5678,,,
201.251.63.208:49271,,,
201.251.155.252:5678,,,
201.251.155.253:5678,,,
202.0.148.210:5678,,,
202.4.106.74:5678,,,
202.4.107.66:5678,,,
202.4.107.69:5678,,,
202.5.36.133:5678,,,
202.5.36.215:4145,,,
202.5.37.241:49151,,,
202.5.46.145:5678,,,
202.5.46.241:5678,,,
202.6.224.52:1080,,,
202.21.103.6:5678,,,
202.21.110.14:5678,,,
202.21.110.42:4153,,,
202.21.125.198:14153,,,
202.21.127.94:5678,,,
202.29.214.22:4153,,,
202.29.218.138:4153,,,
202.29.223.62:5678,,,
202.29.226.54:4153,,,
202.29.226.134:32241,,,
202.29.238.14:5678,,,
202.29.243.254:4153,,,
202.29.245.46:32241,,,
202.40.177.94:5678,,,
202.40.181.132:5678,,,
202.40.188.90:55103,,,
202.40.188.94:55103,,,
202.40.188.201:4145,,,
202.43.117.134:4145,,,
202.44.228.54:4153,,,
202.44.228.63:4153,,,
202.50.53.32:5678,,,
202.51.68.149:5678,,,
202.51.112.22:5430,,,
202.51.112.169:5430,,,
202.51.178.57:5678,,,
202.51.180.51:5678,,,
202.52.244.150:58841,,,
202.53.86.2:5678,,,
202.53.141.161:5678,,,
202.53.141.186:5678,,,
202.53.171.74:5678,,,
202.53.172.76:1080,,,
202.53.174.17:1080,,,
202.53.174.21:1080,,,
202.57.33.134:4145,,,
202.57.37.197:35846,,,
202.57.55.242:38268,,,
202.58.199.82:5678,,,
202.58.199.207:5678,,,
202.58.199.236:5678,,,
202.58.205.202:5678,,,
202.59.173.203:1080,,,
202.59.173.204:1080,,,
202.60.225.49:56894,,,
202.61.32.250:5678,,,
202.61.52.146:5678,,,
202.62.39.177:5678,,,
202.62.47.129:5678,,,
202.62.47.184:5678,,,
202.62.47.190:4153,,,
202.62.58.102:5678,,,
202.62.227.45:31606,,,
202.65.125.110:5678,,,
202.70.74.61:5678,,,
202.70.75.241:5678,,,
202.70.84.201:4153,,,
202.72.209.3:44550,,,
202.74.242.213:10801,,,
202.75.101.162:5678,,,
202.75.102.198:3629,,,
202.75.104.122:5678,,,
202.75.107.14:5678,,,
202.75.107.190:5678,,,
202.75.108.122:5678,,,
202.75.109.78:5678,,,
202.75.109.142:5678,,,
202.77.108.242:5678,,,
202.79.20.67:5678,,,
202.79.29.19:5678,,,
202.79.31.99:5678,,,
202.79.40.97:36953,,,
202.79.58.119:5678,,,
202.84.76.190:5678,,,
202.84.79.48:5678,,,
202.89.73.186:5678,,,
202.91.79.214:5678,,,
202.91.188.81:4145,,,
202.93.159.10:5678,,,
202.123.178.98:5678,,,
202.123.180.93:5678,,,
202.123.183.14:5678,,,
202.124.46.65:4145,,,
202.124.46.97:4145,,,
202.124.46.100:4145,,,
202.124.46.102:4145,,,
202.129.52.170:4153,,,
202.129.187.228:5678,,,
202.129.187.230:5678,,,
202.129.189.98:5678,,,
202.129.191.26:5678,,,
202.131.233.187:5678,,,
202.131.235.138:4153,,,
202.131.236.202:5678,,,
202.131.246.158:5678,,,
202.131.246.250:5678,,,
202.133.5.194:4153,,,
202.133.6.69:4153,,,
202.136.88.68:1080,,,
202.137.10.179:5678,,,
202.137.26.4:4145,,,
202.137.26.5:4145,,,
202.137.26.6:4145,,,
202.137.141.26:5678,,,
202.138.252.209:5678,,,
202.141.233.166:53124,,,
202.142.183.46:5678,,,
202.145.13.202:5678,,,
202.145.13.203:5678,,,
202.145.13.204:5678,,,
202.145.14.51:4145,,,
202.146.245.158:44550,,,
202.147.182.234:5678,,,
202.147.199.42:5678,,,
202.148.12.90:51302,,,
202.148.26.122:5678,,,
202.148.26.124:5678,,,
202.148.26.125:5678,,,
202.149.74.2:5678,,,
202.150.152.122:8291,,,
202.150.152.125:8291,,,
202.150.152.126:8291,,,
202.152.38.75:49420,,,
202.152.38.76:49420,,,
202.152.42.19:1089,,,
202.158.49.138:39172,,,
202.158.49.140:39172,,,
202.159.30.1:443,,,
202.159.35.177:443,,,
202.160.161.206:4145,,,
202.162.37.186:5678,,,
202.162.197.195:4153,,,
202.162.219.10:1080,,,
202.165.32.65:5678,,,
202.165.32.249:5678,,,
202.165.38.61:5678,,,
202.165.45.113:5678,,,
202.166.164.115:5678,,,
202.166.203.23:39054,,,
202.166.207.55:4153,,,
202.169.49.218:5678,,,
202.169.49.222:5678,,,
202.169.246.55:4145,,,
202.179.184.46:5430,,,
202.180.30.182:4153,,,
202.180.55.98:5678,,,
202.182.48.101:5678,,,
202.182.59.188:1089,,,
202.191.15.253:4145,,,
202.191.124.50:5678,,,
203.23.199.160:5678,,,
203.76.98.45:5678,,,
203.76.112.68:5678,,,
203.76.124.35:5678,,,
203.80.170.19:5678,,,
203.80.170.39:1080,,,
203.80.170.81:1080,,,
203.80.171.138:5678,,,
203.80.190.242:8291,,,
203.82.197.106:10801,,,
203.83.175.18:5678,,,
203.88.140.106:5678,,,
203.98.76.64:5678,,,
203.98.94.45:5678,,,
203.98.96.209:5678,,,
203.99.116.100:5678,,,
203.109.200.68:5678,,,
203.112.134.74:5678,,,
203.112.212.114:4153,,,
203.113.117.50:4153,,,
203.113.117.51:4153,,,
203.114.111.242:4153,,,
203.114.111.243:4153,,,
203.115.123.164:9999,,,
203.128.7.74:5678,,,
203.128.67.130:4145,,,
203.128.67.131:4145,,,
203.128.69.50:5678,,,
203.128.77.42:3629,,,
203.130.4.210:5678,,,
203.142.83.43:4153,,,
203.142.83.44:4153,,,
203.150.113.107:14153,,,
203.150.113.145:14153,,,
203.150.132.42:14153,,,
203.150.136.34:3629,,,
203.153.101.123:5678,,,
203.153.109.150:49947,,,
203.153.113.226:44071,,,
203.166.206.76:5678,,,
203.169.27.149:5678,,,
203.170.73.50:5678,,,
203.173.92.229:4145,,,
203.176.139.122:5678,,,
203.176.176.130:4145,,,
203.189.137.66:5678,,,
203.189.154.61:1080,,,
203.189.154.151:1080,,,
203.189.159.161:3629,,,
203.190.52.37:5430,,,
203.190.54.42:4153,,,
203.192.251.50:5678,,,
203.194.21.241:4153,,,
203.194.111.85:5678,,,
203.202.245.216:5678,,,
203.202.253.186:58309,,,
203.202.255.74:5678,,,
203.202.255.153:5678,,,
203.202.255.231:1088,,,
203.202.255.232:1088,,,
203.202.255.236:5678,,,
203.205.29.108:5678,,,
203.217.169.89:4153,,,
203.223.44.102:53945,,,
203.223.44.214:5678,,,
205.164.66.7:4153,,,
206.84.99.205:5678,,,
206.123.14.245:4153,,,
206.189.15.100:43842,,,
206.192.226.90:39593,,,
208.102.51.6:58208,,,
208.105.123.219:5678,,,
208.126.235.74:1080,,,
208.180.199.147:5678,,,
209.13.96.171:39921,,,
209.45.111.194:5678,,,
209.45.111.196:5678,,,
209.45.111.198:5678,,,
209.52.84.136:5678,,,
209.124.107.178:5678,,,
209.126.105.23:23354,,,
209.146.44.250:5678,,,
209.198.43.53:5678,,,
210.2.131.196:5678,,,
210.4.72.94:5678,,,
210.18.133.71:4153,,,
210.48.139.226:4145,,,
210.56.244.178:4145,,,
210.56.244.186:4145,,,
210.56.245.94:4145,,,
210.61.91.69:5678,,,
210.61.91.71:5678,,,
210.61.91.72:5678,,,
210.86.170.186:5678,,,
210.210.136.147:4153,,,
210.210.158.37:5678,,,
210.212.68.213:34115,,,
210.245.51.14:4145,,,
210.245.51.15:4145,,,
210.245.51.19:4145,,,
210.245.51.43:4145,,,
210.245.51.76:4145,,,
210.245.52.62:5678,,,
212.1.97.230:4145,,,
212.1.97.254:4145,,,
212.3.105.11:4145,,,
212.3.146.80:3629,,,
212.8.50.114:4153,,,
212.15.184.190:4145,,,
212.19.7.134:5678,,,
212.19.22.135:4153,,,
212.33.239.50:32107,,,
212.33.240.140:4145,,,
212.34.239.185:5678,,,
212.34.239.253:1080,,,
212.42.116.161:5678,,,
212.42.198.97:5678,,,
212.50.60.231:5678,,,
212.55.225.194:5678,,,
212.56.194.238:4145,,,
212.57.42.223:4153,,,
212.69.10.21:1080,,,
212.69.10.73:1080,,,
212.69.10.97:1080,,,
212.69.10.169:1080,,,
212.69.10.254:1080,,,
212.72.149.234:4145,,,
212.96.167.109:5678,,,
212.98.235.50:4153,,,
212.103.118.77:5678,,,
212.103.119.244:4153,,,
212.107.233.222:3629,,,
212.107.238.101:4145,,,
212.109.213.12:4145,,,
212.112.110.238:5678,,,
212.112.120.209:3629,,,
212.112.125.2:4153,,,
212.115.232.79:10800,,,
212.116.65.244:38708,,,
212.119.217.18:3629,,,
212.119.217.19:3629,,,
212.119.217.20:3629,,,
212.119.217.21:3629,,,
212.125.4.235:5678,,,
212.125.4.236:5678,,,
212.125.4.237:5678,,,
212.125.4.238:5678,,,
212.125.4.239:5678,,,
212.126.5.242:42344,,,
212.126.108.181:5678,,,
212.154.251.210:5678,,,
212.156.55.34:5678,,,
212.156.86.130:4145,,,
212.156.86.134:4145,,,
212.174.44.22:1080,,,
212.174.44.29:1080,,,
212.174.171.160:5678,,,
212.174.171.180:5678,,,
212.175.197.200:5678,,,
212.200.80.97:5678,,,
212.200.149.242:5678,,,
212.200.160.106:5678,,,
212.220.13.98:4153,,,
212.225.227.97:4153,,,
212.230.181.209:5678,,,
212.231.196.9:5678,,,
212.233.105.14:5678,,,
212.233.164.245:1080,,,
212.252.63.247:4153,,,
213.0.92.122:4153,,,
213.6.33.110:4145,,,
213.6.36.146:5678,,,
213.6.65.30:5678,,,
213.6.68.94:5678,,,
213.6.141.114:8291,,,
213.6.199.94:42820,,,
213.6.199.106:5678,,,
213.6.204.153:42820,,,
213.6.210.50:4153,,,
213.6.227.38:34081,,,
213.6.229.2:5678,,,
213.7.196.26:4153,,,
213.14.25.68:1080,,,
213.14.25.70:1080,,,
213.14.31.122:35314,,,
213.14.49.133:5678,,,
213.16.81.147:5678,,,
213.16.81.182:35559,,,
213.21.56.20:4153,,,
213.32.252.134:5678,,,
213.32.254.112:5678,,,
213.32.255.222:5678,,,
213.59.156.59:5678,,,
213.73.9.61:5678,,,
213.74.58.52:5678,,,
213.74.58.60:5678,,,
213.76.114.107:5678,,,
213.80.166.5:38442,,,
213.81.129.238:14888,,,
213.81.155.129:4145,,,
213.81.178.246:4145,,,
213.87.197.25:3629,,,
213.91.128.99:10801,,,
213.91.182.191:5678,,,
213.96.16.193:4145,,,
213.96.31.253:4145,,,
213.96.240.156:4145,,,
213.96.253.197:1088,,,
213.97.21.2:4153,,,
213.97.98.89:4153,,,
213.108.18.34:43902,,,
213.109.235.89:4153,,,
213.135.4.164:4145,,,
213.135.12.27:5678,,,
213.138.77.238:4145,,,
213.145.136.20:3629,,,
213.145.139.202:5678,,,
213.147.104.202:4153,,,
213.150.221.198:4153,,,
213.159.251.88:4153,,,
213.160.140.77:5678,,,
213.163.126.100:5678,,,
213.163.127.21:5678,,,
213.164.120.144:7899,,,
213.165.180.138:4153,,,
213.174.0.72:1080,,,
213.183.41.227:1080,,,
213.186.119.38:59311,,,
213.186.119.52:59311,,,
213.186.119.58:59311,,,
213.186.119.60:59311,,,
213.186.202.149:5678,,,
213.204.80.167:5678,,,
213.207.37.214:5678,,,
213.210.67.186:3629,,,
213.212.217.109:5678,,,
213.219.210.179:4145,,,
213.219.210.180:4145,,,
213.219.210.181:4145,,,
213.226.11.149:59086,,,
213.226.16.46:51372,,,
213.226.177.153:5678,,,
213.240.25.98:5678,,,
213.250.198.66:4145,,,
216.21.161.185:5678,,,
216.21.162.200:5678,,,
216.104.206.89:5678,,,
216.169.73.65:60221,,,
216.183.40.241:39072,,,
216.218.240.46:48324,,,
217.9.21.101:5678,,,
217.11.180.168:5678,,,
217.16.85.61:5678,,,
217.20.177.185:5678,,,
217.20.189.165:3629,,,
217.21.217.105:4153,,,
217.24.189.67:5678,,,
217.29.18.206:4145,,,
217.30.253.242:4145,,,
217.58.58.50:4153,,,
217.61.128.65:35713,,,
217.64.27.144:5678,,,
217.64.46.114:5678,,,
217.66.223.135:5678,,,
217.66.237.14:5678,,,
217.66.237.103:5678,,,
217.66.237.251:5678,,,
217.72.1.254:30357,,,
217.73.95.3:5678,,,
217.73.195.34:3629,,,
217.73.195.37:3629,,,
217.78.60.94:5678,,,
217.78.61.106:5678,,,
217.78.61.130:5678,,,
217.78.61.143:47441,,,
217.78.61.148:5678,,,
217.113.17.249:5678,,,
217.113.31.170:5678,,,
217.117.142.18:3629,,,
217.117.142.25:3629,,,
217.145.199.45:56746,,,
217.145.199.112:56284,,,
217.147.175.112:5678,,,
217.149.135.21:5678,,,
217.164.255.35:54670,,,
217.169.222.246:1080,,,
217.172.122.99:5678,,,
217.182.239.121:1000,,,
217.219.179.54:4153,,,
217.219.179.56:4153,,,
217.219.179.123:4153,,,
218.19.140.54:5678,,,
218.24.16.198:36180,,,
218.26.101.226:53813,,,
218.56.153.82:5678,,,
218.56.153.83:5678,,,
218.64.129.3:5678,,,
218.68.0.42:1080,,,
218.108.31.28:4145,,,
218.161.36.89:41222,,,
219.83.84.56:5678,,,
219.83.125.235:4145,,,
219.159.38.197:38051,,,
219.159.38.202:38051,,,
220.135.2.247:59171,,,
220.174.210.128:4145,,,
220.196.62.34:5678,,,
220.247.164.13:5678,,,
220.247.166.135:34432,,,
220.247.168.6:5678,,,
221.1.215.150:5678,,,
221.120.192.202:5678,,,
221.141.87.130:1080,,,
221.230.78.60:4153,,,
222.74.65.70:38051,,,
222.82.188.150:1080,,,
222.83.251.211:4145,,,
222.124.34.196:5678,,,
222.124.135.123:5678,,,
222.124.170.66:1080,,,
222.165.205.154:5678,,,
222.165.215.117:52667,,,
222.165.223.138:41541,,,
222.165.223.139:41541,,,
222.165.223.140:41541,,,
222.165.231.202:41541,,,
222.165.234.147:52667,,,
222.252.21.100:5678,,,
222.252.28.21:5678,,,
222.252.35.28:5678,,,
223.25.14.66:4145,,,
223.29.195.92:5678,,,
223.166.75.173:1080,,,
